,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0
0.0625,0.1709219215733109,0.2572840372352118,0.29546161572863,0.3687072324432533,0.44438822538547496,0.5460261758072715,0.5818330240063008
0.125,0.2100781750714129,0.2634356761584856,0.28637371948772045,0.35310636374948823,0.4403680973873363,0.5278744193432469,0.562234677342911
0.1875,0.17455700742153288,0.2537072518846958,0.2838664086200134,0.3472547771353454,0.43350940174419755,0.5342142612917821,0.4154241129469253
0.25,0.17643311486216076,0.24698239549853904,0.27806774685851654,0.3441336496073679,0.3719708197611698,0.5137494871721379,0.5683606320231973
0.3125,0.17608134813453136,0.24154480029721384,0.26881977184459016,0.27659132323957336,0.4152932997689757,0.49788777106107596,0.5291313674132115
0.375,0.22074310975407926,0.19459201609859617,0.2658412281399632,0.3318423067902656,0.4020405843769599,0.5004838461417156,0.5361844244840029
0.4375,0.2640911152852047,0.2621481690175495,0.2256910894617999,0.3304764146027455,0.4070108108922526,0.45343436802796877,0.5398635755677987
0.5,0.33293011294834773,0.27859784935123477,0.22302366942253085,0.2664325198242895,0.36510167051716896,0.4918294684277287,0.48523984475277965
0.5625,0.4649369241485118,0.2970454541599706,0.26850624970010556,0.33613486673124454,0.4036973876610993,0.4866357523996472,0.5165541198907156
0.625,0.644526673723716,0.4220451691856335,0.33821415517462494,0.2941689641201754,0.4081941170971889,0.4875014284971869,0.5288246724698565
0.6875,0.8950816473215318,0.528296307342311,0.3954707334171391,0.3901504476862281,0.3947025779250078,0.4840385878554105,0.48831142153818036
0.75,1.2428885476577083,0.7292296035292182,0.4712380548405884,0.4446915560060237,0.40937739212925117,0.4161512563412174,0.4366640952734846
0.8125,1.6755168730583503,0.9280258150554617,0.5674537859095963,0.49528348003083644,0.5063000605180185,0.5249922707014312,0.49445356360788534
0.875,2.308112703859058,1.2379293649663121,0.7513956236730448,0.5932080875306553,0.5660043628453943,0.5871908214865574,0.5533496648808487
0.9375,3.009358415876843,1.6264740904726984,0.9439152170598295,0.7283160600919389,0.633871885615683,0.6073226802820105,0.5426226218743375
1.0,3.7202936415295746,2.0725674456963206,1.1812284400465394,0.8846783095399656,0.7474623242440249,0.7172564931034344,0.6408515583479882
1.0625,4.9638481671440475,2.666687756144631,1.4808861107449485,1.08382116722263,0.8584243763017434,0.8145434011473959,0.7088899921308394
1.125,6.265183991416947,3.3681933608682932,1.8434334421239114,1.3189250354348443,1.037078930129697,0.8978688990563092,0.7192491295324465
1.1875,7.759617093836341,4.111647929561952,2.230479618713069,1.6223994100140133,1.261267736822506,1.0905437292550182,0.8820572278693266
1.25,9.500030463619803,5.045655663804737,2.760846596924639,1.956950559772149,1.4935967738880975,1.2350294047790729,0.9884685390034801
1.3125,11.256587478437947,6.048266282240445,3.38304647656743,2.3390333405485273,1.7684003903718244,1.457184535057208,1.120624161575019
1.375,13.63714992819624,7.282830768129681,4.07932380275076,2.8149842116425967,2.0817198379522903,1.5791664022426803,1.307125892856231
1.4375,16.16123469933116,8.658973612073535,4.780903512135877,3.378546013879467,2.4540369392194323,1.9850155447669748,1.4443538735350339
1.5,18.940136058828042,9.771046930541198,5.6769925760430855,3.994205858588287,2.895353813224244,2.2844774921980258,1.7227481135972278
1.5625,21.80549448501317,11.827859141292016,6.414135612454711,4.62425019047032,3.3724396701796846,2.6176623819743394,1.9562210919865317
