,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0
0.25,0.37030836553283186,0.10483528832222773,0.03454603715940223,0.011219689261415908,0.004100663899425499,0.0016203750749304246,0.0006355670646307247
0.5,1.465104133723786,0.42085652146747576,0.13825600843814959,0.04482000699155799,0.01629122588706111,0.006505230301002261,0.0025341947625172503
0.75,3.1930654118318227,0.9337137051586011,0.3064517889760888,0.10069505476933312,0.03662557650281996,0.014615206569783159,0.005692287055410773
1.0,5.540599408891866,1.6597049808439113,0.5406477335342861,0.17858584399742577,0.06506213447921709,0.025969547443604947,0.010055125632414803
1.25,8.305668820712823,2.5363355933510996,0.8400525120349288,0.2771119033747005,0.10150972700595969,0.04014196565043422,0.015857925377118245
1.5,11.432354621634367,3.592674441221009,1.2083795528971077,0.40012466094954485,0.1443265535747587,0.05836228064414727,0.02264181313774666
1.75,15.002256854862813,4.746214558397612,1.6468304728489827,0.5390437184454914,0.1981311008975547,0.0791606680594254,0.031094235571843945
1.8,15.669305225304251,5.041753059021996,1.7223677674449567,0.5747598255142026,0.20955931958549384,0.08388729582351735,0.03275642128614708
2.0,18.564470232083103,6.140699413988995,2.098515265716022,0.7121157110771525,0.2584154760638026,0.10239332214433434,0.040322573604009884
2.25,22.522397596521806,7.511317571693078,2.6636848039259893,0.886277222272622,0.3267707267222077,0.1301268498935817,0.05105519626852027
2.5,26.475532539838166,9.08004094643601,3.2173527015286543,1.0954897168876725,0.40249580049884615,0.1622291599297103,0.06311284708748525
2.75,30.652005027545524,10.656157931693578,3.83443710327605,1.3250254931388605,0.49321431001405186,0.1955301259606836,0.0760819799341269
3.0,34.74546081258553,12.48053681849321,4.52398496480324,1.5689446849711928,0.5753001071994374,0.23222042563417924,0.09037854481257603
3.25,38.86002456557355,14.294382832201464,5.229876103036167,1.8174033701605665,0.6746256896999877,0.2725133471598875,0.10668404441607031
3.5,43.315159385080044,16.125142925465152,5.9339654485766955,2.1120333707485566,0.780246847098277,0.3145091724284372,0.1231387606423591
