,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0
0.25,35.67242062706619,10.485334005439572,2.338869549046699,0.6555584831104145,0.13141045331359533,0.0362179881977564,0.009207123241066229
0.5,34.70472255224756,10.4931680407885,2.3230719255330365,0.6560105538707726,0.13117136183498254,0.03615878136398513,0.009151503797708658
0.75,35.53512760774929,10.527091928271949,2.3330322939784796,0.6510370864809676,0.13180893397136867,0.03619521635695766,0.009230297963503794
1.0,35.67242062706619,10.568791909628702,2.3460786629751786,0.651941466053309,0.13137060489445132,0.03624076001562515,0.009207123241066229
1.25,35.75962699255239,10.584414514552636,2.326163438544057,0.6537500748119729,0.13125105925152084,0.036318184024863365,0.009183948491788649
1.5,35.82184051560933,10.524483758145013,2.334405870896417,0.6542021956771764,0.1317690861947055,0.036318184024863365,0.009193218394720488
1.75,35.6474814344709,10.576604225491078,2.3423026827155193,0.6591746985879374,0.1322871022801683,0.036441151024138384,0.009151503797708658
1.8,35.810547280988125,10.586593223795255,2.340664441748298,0.6562371722302124,0.1321210514139686,0.0364084122644749,0.009216160922514986
2.0,35.859138029189445,10.64162818966648,2.3471083909246033,0.6582707198380716,0.13312387456051253,0.03645481398278477,0.009272012396254867
2.25,36.082443725844826,10.659809803016413,2.37592602382671,0.6623382299956041,0.13308402890384585,0.03676905975341821,0.009276647327859242
2.5,36.304934149130005,10.791946826326962,2.3694102406706214,0.6695668577621878,0.13400046275550498,0.03701043397443548,0.009304456894940154
2.75,36.63716057901675,10.833283105558525,2.411223127813017,0.6740831257479777,0.13471764815508377,0.037188047321953646,0.009350806087521557
3.0,37.15041978102295,11.057071862998832,2.4447672057933403,0.6840145227470531,0.13726747216598287,0.03779829793741569,0.00953156691279099
3.25,37.69566800165569,11.144086108757115,2.481347924419088,0.6975476196319337,0.13941868159967788,0.03834933098748048,0.0095454715240236
3.5,38.43920714964793,11.464422645503197,2.5557355220313718,0.7155743510246028,0.14176886309816203,0.03910982562535322,0.00968915194100346
