1877.4703557312253; 0.01785090541410117
1880.4347826086955; 0.3201948708521005
1886.3636363636365; 0.48302233661182115
1886.3636363636365; 0.5760455924257744
1892.2924901185772; 0.7249195698134021
1895.2569169960475; 0.8784263259490759
1898.221343873518; 1.0319330820847505
1910.079051383399; 1.1761926647669823
1913.0434782608695; 1.2273738395073082
1930.8300395256917; 1.4274841437632135
1939.723320158103; 1.5112602261237247
2079.051383399209; 1.9865428807794834
2090.909090909091; 2.0098722309035755
2488.1422924901185; 2.50535894843276
