501.9762845849803; 0.15815791892637243
501.9762845849803; 0.18606489567055817
866.6007905138341; 0.30925636547476776
1056.3241106719368; 0.5104329442044309
1326.086956521739; 1.005129147899623
1465.4150197628458; 1.5036676165088703
1495.0592885375495; 2.001525875540031
1578.0632411067195; 2.49971504733891
1735.1778656126482; 2.505340564390109
1640.3162055335968; 1.9977755308392315
1598.814229249012; 1.5044948984281645
1471.3438735177865; 1.0060299659895207
1186.7588932806325; 0.506590679290376
985.1778656126482; 0.3099917271808068
