1809.2885375494072; 0.022079235223826377
1809.2885375494072; 0.20812574685173324
1815.217391304348; 0.3523485614486628
1812.2529644268775; 0.5523301774060116
1821.1462450592883; 0.7756411434874533
1824.1106719367588; 1.0128688298556852
1838.9328063241107; 1.2176119128596379
1853.7549407114625; 1.5060759260961487
1913.0434782608695; 1.7855133743910285
1957.5098814229248; 1.9997426234028863
2274.703557312253; 2.50403529736189
2716.4031620553355; 2.5114256825075834
2230.2371541501975; 2.0107362809081715
2022.7272727272725; 1.5024726537365565
1969.3675889328063; 1.0091184851548856
1966.403162055336; 0.9067745197168859
1957.5098814229248; 0.6881147164261421
1951.581027667984; 0.5252872506664219
1948.6166007905138; 0.1717804945307475
1945.6521739130433; 0.022924901185771507
