scores
0.0009082604
0.000433035
0.006136001
0.0019608159
0.0018770795
0.38272545
0.0034806957
0.0005061605
0.02547937
0.0045210756
0.0017039395
0.018360058
0.005104284
0.0009899989
0.001416939
0.0040742084
0.0012037623
0.0059853974
0.0047012875
0.0052469093
0.0005318294
0.0005926032
0.0007211695
0.11019862
0.015727999
0.0039733527
0.19913349
0.0011895989
0.0025157952
0.0073049213
0.008205412
0.017255574
0.27138236
0.00084641116
0.016188025
0.0026662797
0.40680444
0.005050331
0.11672423
0.0010233793
0.0007553506
0.0016778358
0.0020628928
0.0053338646
0.012756119
0.0022063293
0.72241706
0.15671615
0.006316322
0.21755248
0.035379823
0.0030372534
0.023530962
0.0012911919
0.0011884188
0.0022012398
0.0014804467
0.00036588393
0.0011679071
0.00274539
0.016129829
0.0024767772
0.015217828
0.0192489
0.014144006
0.011197823
0.0013003697
0.017223477
0.020353407
0.011196868
0.0080239335
0.0028175227
0.0012413723
0.0069937874
0.0024786382
0.0044817524
0.97810555
0.22632052
0.12439922
0.7598421
0.0022299413
0.9335593
0.0073902463
0.0114383465
0.004606755
0.0010854008
0.086439095
0.0045240144
0.00086735137
0.0055996347
0.0012523779
0.042114284
0.92157555
0.0018771618
0.0014957059
0.0007689584
0.0034833793
0.0018417492
0.010836517
0.0016151407
0.06964916
0.013347685
0.0013831181
0.011374839
0.0024753874
0.0011128978
0.866077
0.0014802472
0.8898913
0.47901115
0.079782955
0.0013043998
0.00031091302
0.0045334217
0.34205708
0.03151901
0.01302334
0.00841901
0.0019897267
0.017763468
0.0009716534
0.18288544
0.00698342
0.021032745
0.013615744
0.01074921
0.5819258
0.17545201
0.9471153
0.2909064
0.0005412813
0.014877425
0.0007501045
0.29879773
0.00020927362
0.04472119
0.19566095
0.056051493
0.004137898
0.006406753
0.006783847
0.00058572134
0.0009915167
0.0031946416
0.011160262
0.004581474
0.00089136366
0.0012645364
0.082918845
0.008835976
0.0032414312
0.3465916
0.0019049466
0.003447432
0.96466196
0.0020135737
0.009812295
0.00065904565
0.0064697247
0.21598431
0.5444496
0.0029506453
0.9176439
0.049751293
0.0017394942
0.91929597
0.0019783936
0.115129575
0.002061107
0.06286552
0.15307857
0.0044133826
0.0034409722
0.0010568121
0.004078897
0.002195093
0.022667874
0.0049765855
0.15462959
0.009712888
0.08441536
0.016081667
0.29790848
0.017292712
0.002812891
0.016216308
0.0039422074
0.04316031
0.20582333
0.0042300345
0.005599377
0.00023792048
0.00034423993
0.28152958
0.9510198
0.004020064
0.005023654
0.0007377927
0.0015682277
0.0008254376
0.031780675
0.28272903
0.0033377428
0.0009174879
0.3825499
0.0037130096
0.26003888
0.00072927185
0.0027003363
0.008992633
0.013326508
0.46332732
0.0047197016
0.008400309
0.0031217248
0.0015312692
0.0031085238
0.0015956812
0.047631234
0.0017735561
0.0023417172
0.0014011947
0.034842696
0.0026985134
0.0011886231
0.0018125656
0.001429712
0.00060061965
0.0018896519
0.08444206
0.03919471
0.0029896463
0.019455016
0.26990622
0.0044313623
0.00096535165
0.052382134
0.002047477
0.038695753
0.0010379712
0.0017863605
0.0031023193
0.17515875
0.004260765
0.0017268487
0.0036590467
0.000575172
0.15418966
0.0009788097
0.008220794
0.015677676
0.035741955
0.07628169
0.0036271098
0.00095616456
0.0034457895
0.054675788
0.002095093
0.014291677
0.0015653358
0.0007027267
0.006056411
0.06612531
0.111030295
0.0019310392
0.0056458423
0.6585184
0.0184524
0.0026201247
0.0013143746
0.0031330602
0.00419797
0.0013685119
0.0026269497
0.03941026
0.07923874
0.00036696318
0.23211299
0.0019876694
0.011862574
0.0012333979
0.08262298
0.024331689
0.005061199
0.011024134
0.0028550976
0.0046365173
0.0029681623
0.0035707923
0.28150254
0.56820875
0.00030221208
0.0003729092
0.0031971876
0.0002658711
0.002224516
0.071299754
0.004254563
0.0010431688
0.0032962738
0.045600403
0.00073071325
0.76673704
0.0046988227
0.0008630583
0.0034262142
0.46931335
0.0015874464
0.0016259622
0.001010476
0.003976026
0.00079169526
0.0067525394
0.001853301
0.0045520887
0.00061982154
0.0005065242
0.0019111217
0.006779755
0.040749058
0.24304712
0.0013168468
0.00078922196
0.18040814
0.0071515255
0.005168523
0.0068922355
0.019370997
0.00076683884
0.0013641994
0.009600044
0.0018608414
0.018925512
0.0029842884
0.0051592267
0.005608124
0.13638957
0.10302154
0.00064256304
0.0046359785
0.023015862
0.28745624
0.0037485159
0.004062838
0.13040754
0.0026179662
0.39688247
0.03332726
0.00054903864
0.06703966
0.0044187703
0.0048340783
0.011212468
0.9904088
0.027019208
0.0019763354
0.004941006
0.40804002
0.10363626
0.06998745
0.0042187176
0.009349087
0.0045848433
0.004069438
0.0038790132
0.9875113
0.0031707878
0.65560585
0.8633523
0.010041859
0.009132396
0.0012796542
0.99468505
0.0077425544
0.00043004187
0.0049365424
0.2597988
0.0010111247
0.04688158
0.009307749
0.00048182058
0.039493423
0.018611712
0.01238907
0.002916475
0.06937164
0.0036749735
0.019577907
0.0028940935
0.002315689
0.0051020784
0.021802275
0.0037015264
0.005636187
0.15027978
0.0023068003
0.0011407248
0.08583424
0.63307476
0.016727047
0.0029366072
0.0010806256
0.0073102936
0.003231268
0.053231444
0.0017660183
0.00081439846
0.006304236
0.0034023714
0.001953468
0.0026429987
0.42840987
0.0050562955
0.008553886
0.0027338462
0.0019184412
0.0075081787
