,ttbar,stop,z_jets,w_jets,ww,wz,zz,LQ_LQ_1000,LQ_LQ_1250,LQ_LQ_1500,LQ_LQ_1750,LQ_LQ_2000,LQ_LQ_2250,LQ_LQ_2500,Tau_LQ_1000,Tau_LQ_1250,Tau_LQ_1500,Tau_LQ_1750,Tau_LQ_2000,Tau_LQ_2250,Tau_LQ_2500,Tau_Tau_1000,Tau_Tau_1250,Tau_Tau_1500,Tau_Tau_1750,Tau_Tau_2000,Tau_Tau_2250,Tau_Tau_2500,LQ_LQ_wo_RHC_1000,LQ_LQ_wo_RHC_1250,LQ_LQ_wo_RHC_1500,LQ_LQ_wo_RHC_1750,LQ_LQ_wo_RHC_2000,LQ_LQ_wo_RHC_2250,LQ_LQ_wo_RHC_2500,Tau_LQ_wo_RHC_1000,Tau_LQ_wo_RHC_1250,Tau_LQ_wo_RHC_1500,Tau_LQ_wo_RHC_1750,Tau_LQ_wo_RHC_2000,Tau_LQ_wo_RHC_2250,Tau_LQ_wo_RHC_2500,Tau_Tau_wo_RHC_1000,Tau_Tau_wo_RHC_1250,Tau_Tau_wo_RHC_1500,Tau_Tau_wo_RHC_1750,Tau_Tau_wo_RHC_2000,Tau_Tau_wo_RHC_2250,Tau_Tau_wo_RHC_2500
XS,504.696,241.17,43029.27,146548.3,65.50736,24.69184,9.562416,0.19567,0.0330183,0.00654102,0.001428408,0.000331919,8.02268e-05,1.997652e-05,0.1029,0.02291,0.006099,0.001836,0.0006038,0.0002119,7.806e-05,0.3449,0.147,0.07285,0.03964,0.02337,0.01466,0.009684,0.1982092,0.03347837,0.006548228,0.0014225013,0.00033068328,7.9878115e-05,1.9879499e-05,0.05132095,0.0114448,0.00304724,0.00091653,0.00030121,0.00010571,3.895899e-05,0.04198,0.01707,0.008189,0.004485,0.002816,0.002013,0.001612
All,69143352.0,33040290.0,5895009990.0,20077117100.0,8974508.32,3382782.08,1310050.992,26806.79,4523.5071,896.11974,195.69189599999999,45.472903,10.9910716,2.73678324,14097.300000000001,3138.67,835.563,251.53199999999998,82.7206,29.0303,10.69422,47251.299999999996,20139.0,9980.449999999999,5430.68,3201.6899999999996,2008.4199999999998,1326.708,27154.6604,4586.53669,897.107236,194.8826781,45.303609359999996,10.943301755,2.723491363,7030.970149999999,1567.9376,417.47188,125.56461,41.265769999999996,14.48227,5.337381629999999,5751.26,2338.5899999999997,1121.893,614.445,385.792,275.781,220.844
Maximum 1 light lepton,68354089.9066193,32935951.637248695,5808126822.611142,20077110389.35647,8895134.178614594,3322625.911728016,1270427.5827112654,25896.967547400003,4370.099895882,865.7980350642,189.14665438512,44.003446139555,10.634539555748667,2.6506064970778,13494.922371,3001.7926012999997,798.9235624500001,240.25833576,79.01706087033334,27.748515487333332,10.2244942102,45710.90762,19447.89665,9625.877879666667,5235.130264333334,3083.974531,1934.1921441666668,1276.8414686400001,26455.1902914215,4472.675916670751,875.62376046589,190.4600593238681,44.3081758033374,10.710715555324668,2.6675985115028324,6755.8131331797495,1506.8272320400001,401.40808389745,120.8212499014875,39.707058702675006,13.9426425169625,5.143681378920262,5559.819725466667,2258.1269133999995,1082.5070764133334,591.1862086000001,370.31145301333333,264.19268238,211.34623570666668
At least 2 leptons,418852.4473950777,80566.59236347824,768668.9774231241,1996895.7823546517,18614.566177011202,5684.447613011167,1935.8623508784,4486.071628516667,760.6503364005,148.9440619854,32.3674395984,7.461421288755001,1.79566632265,0.44221855852999997,3044.1709619999997,690.1202973666667,186.51158765000002,56.15996886,18.555609256666667,6.525430834000001,2.3862191322999995,9157.931957333332,4028.8740799999996,2032.5851788333334,1126.3411342666666,672.5896906,428.9349120333333,284.5678101,3082.2236720275,518.3245113369,99.04960992676,21.280457638477124,4.8552444446229,1.1543815438805625,0.28561253923781,1260.1256251337497,285.435200392,75.84368195915,22.87096588845,7.4761711331125005,2.602500124675,0.9577264162331249,1112.1786588,472.8473074,234.2512584,132.9904758,85.83100416,64.05105652,52.150102159999996
Exactly 2 leptons,414753.4411219698,79948.88259391303,766757.6579599917,1991143.8021846432,18567.8987337472,5607.175941132994,1903.5040913760004,4354.182221716667,737.3165789430001,144.1513149093,31.33059870276,7.227614779163333,1.7388058455726667,0.42861674582719994,2976.8093635,675.1331481166667,182.234897695,54.87086736,18.133182726,6.3725863044999995,2.3296823559,9101.939166833334,4007.0903949999997,2020.9413204999998,1119.4713240666667,668.5342165999999,426.2603660666667,282.89615802000003,2987.6575671845003,502.9882792797125,96.076820823465,20.613958879375126,4.7094800815071,1.1181592150715127,0.27674757485124496,1234.0143597391875,279.316323908,74.1910151542,22.360231837275002,7.3008947750374995,2.5439012396875005,0.9355028934712125,1105.3538302666666,469.93186519999995,232.82271464666667,132.20808250000002,85.22916864,63.60796838,51.799696346666664
semileptonic selection,368845.13977451174,69973.5880826087,524657.1926298739,1730387.3678109203,17228.184131737602,4750.318957417258,1353.2826747360002,2505.3625934000006,424.1767999455,82.9194530751,18.028115918999998,4.117040849448333,0.9899841374646666,0.2453571787714,1714.466635,388.8393640666667,105.22941161500002,31.4540766,10.379918755666667,3.6416092158333333,1.3361714941999998,4977.136933333333,2187.196095,1117.3446456666666,614.9973566000001,370.39817995,236.3977287333333,156.92302224,1776.8312599484998,297.36810629615,56.254230617425,11.979681826154623,2.7069472887716994,0.6444647194791437,0.15887146429640123,732.7413428949375,164.723604412,43.62111490135,13.1034518323125,4.2400062852875,1.4758338271875002,0.5401897230452625,605.7610449333333,255.6546588,129.08500858,73.35654040000001,47.251804160000006,35.579426080000005,29.264774586666665
non-resonant selection,112846.41072898004,36631.625869565214,510322.29665638,1679578.2096425106,16559.762752064,4439.515121640609,1210.4871166080002,301.0849296833333,49.45701096,9.7243927119,2.10890633256,0.47746548150000007,0.11828224886866666,0.0284123713366,475.877857,105.43838753333334,28.74615241,8.546218920000001,2.8147062826666667,0.9881914119999999,0.36283706089999995,3573.8520754999995,1568.324625,797.2882482499999,437.09733093333335,263.07753114999997,168.3156381,111.40809312,226.80930099100004,38.022389160100005,7.346186878795,1.5783060892623748,0.3499137527943,0.08319645159238749,0.0205827859758725,208.1079277273125,46.891133849999996,12.2381881622,3.7223628634500003,1.204032004175,0.4221038619875,0.15279589261282497,432.11133466666666,182.4256106,91.67361667333334,51.416757600000004,33.08552192,24.711816140000003,20.46782192
DeltaR > 0.3,112846.41072898004,36631.625869565214,510322.29665638,1679578.2096425106,16559.762752064,4439.515121640609,1210.4871166080002,301.0849296833333,49.45701096,9.7243927119,2.10890633256,0.47746548150000007,0.11828224886866666,0.0284123713366,475.877857,105.43838753333334,28.74615241,8.546218920000001,2.8147062826666667,0.9881914119999999,0.36283706089999995,3573.8520754999995,1568.324625,797.2882482499999,437.09733093333335,263.07753114999997,168.3156381,111.40809312,226.80930099100004,38.022389160100005,7.346186878795,1.5783060892623748,0.3499137527943,0.08319645159238749,0.0205827859758725,208.1079277273125,46.891133849999996,12.2381881622,3.7223628634500003,1.204032004175,0.4221038619875,0.15279589261282497,432.11133466666666,182.4256106,91.67361667333334,51.416757600000004,33.08552192,24.711816140000003,20.46782192
