,250,500,750,1000,1250,1500,1750,2000,2250,2500
0.25,2.034,0.06673,0.006834,0.001143,0.0002558,6.811e-05,2.044e-05,6.74e-06,2.372e-06,8.725e-07
0.5,8.129,0.2648,0.02718,0.004606,0.001023,0.0002736,8.232e-05,2.694e-05,9.478e-06,3.495e-06
1.0,32.58,1.063,0.1092,0.01833,0.004092,0.001092,0.0003262,0.0001077,3.787e-05,1.392e-05
1.5,73.75,2.39,0.2451,0.04152,0.009202,0.002458,0.000736,0.0002413,8.489e-05,3.137e-05
2.0,130.5,4.26,0.4393,0.0735,0.0163,0.004375,0.001315,0.0004306,0.0001516,5.586e-05
2.5,204.3,6.627,0.6844,0.1153,0.02548,0.006829,0.002055,0.0006745,0.000237,8.671e-05
3.0,293.6,9.555,0.9823,0.1656,0.03693,0.009791,0.002947,0.0009687,0.0003399,0.0001252
3.5,399.6,13.01,1.336,0.2247,0.05025,0.01332,0.004022,0.001321,0.0004631,0.0001712
