scores
0.014548057
0.4933184
0.39127177
0.08729432
0.25177026
0.13334028
0.0030480914
0.23659046
0.05987181
0.002335796
0.27255744
0.008444473
0.010412661
0.0080978535
0.087035574
0.0020777115
0.01853028
0.0072083306
0.012904908
0.41448683
0.11816637
0.008259856
0.9798946
0.016078694
0.036617015
0.13754517
0.0054621827
0.5030063
0.0020410635
0.16491465
0.29785585
0.00286509
0.93438256
0.0040549235
0.17338929
0.006317151
0.006731471
0.0023979193
0.0056864703
0.61521727
0.88839805
0.053706016
0.54183024
0.17389783
0.014220982
0.062429707
0.004153292
0.0050076963
0.12470978
0.08931587
0.53171563
0.002893575
0.0198549
0.6466401
0.70082986
0.015036823
0.0046179704
0.05401063
0.32566202
0.21198343
0.07827649
0.9508616
0.114967935
0.007560861
0.32873648
0.02236452
0.0047172946
0.009958463
0.16160972
0.9741315
0.0074878493
0.51427454
0.48551503
0.06825837
0.048555437
0.0009329208
0.34284827
0.003979126
0.4578748
0.0042777355
0.01508318
0.8622211
0.022137487
0.022265172
0.0025711602
0.57160026
0.010587558
0.33858854
0.52400726
0.008587905
0.0016862738
0.9676651
0.07854583
0.01202967
0.3995684
0.0045570284
0.008987017
0.043773998
0.011396511
0.0013606079
0.018416842
0.8806427
