scores
0.8083134
0.9478005
0.54776055
0.85864174
0.58337843
0.9993338
0.44713607
0.94829136
0.99806184
0.9125472
0.90642256
0.08838998
0.9982639
0.9823538
0.9919012
0.89553976
0.35850775
0.9763387
0.8916401
0.63781935
0.9741182
0.8007816
0.9776089
0.9255064
0.027330387
0.36427066
0.20979853
0.8400567
0.8602727
0.89852595
0.9999051
0.8068774
0.9862282
0.7113615
0.83266294
0.7880453
0.99469924
0.79636174
0.9936226
0.9969453
0.9827839
0.7731869
0.95407605
0.48258182
0.14210418
0.90049577
0.7029233
0.92490864
0.97630864
0.63595843
0.56169176
0.11446809
0.55175585
0.5535925
0.0025536001
0.59678346
0.42755795
0.68363976
0.98503464
0.99580044
0.44773456
0.9795288
0.9959407
0.73211914
0.7664594
0.9525352
0.8738876
0.95892525
0.02644744
0.28604177
0.13476159
0.059265763
0.73697674
0.37606904
0.7231583
0.99993145
0.5870226
0.9871952
0.7659844
0.99428576
0.9420708
0.98333687
0.99950826
0.7196027
0.49422777
0.8263785
0.96675974
0.92474544
0.77018017
0.3627559
0.7999962
0.9982205
0.979456
0.8634369
0.61312175
0.891833
0.9324687
0.9996805
0.73504364
0.62970465
0.99657875
0.93112504
0.11829346
0.62254906
0.81035817
0.9137904
0.79095906
0.7466992
0.78608876
0.97769964
0.7595497
0.93234044
0.9984633
0.98997986
0.884039
0.66884476
0.91671455
0.90072745
0.70815027
0.21331593
0.49150914
0.8222753
0.6546025
0.7851526
0.7070715
0.6488914
0.9649981
0.9716356
0.83278334
0.9993837
0.8479145
0.99368167
0.8459092
0.9999449
0.9871093
0.9357227
0.9351939
0.98806643
0.89328164
0.88036335
0.95088774
0.702043
0.9019742
0.96600705
0.86736447
0.99308175
0.053971127
0.3562119
0.9998186
0.8570508
0.5437619
0.5240902
0.9317079
0.89469314
0.87028766
0.9986702
0.9780449
0.72169566
0.57657343
0.7610087
0.99083906
0.83024615
0.9897078
0.5962817
0.898705
0.1478141
0.78438896
0.9999372
0.9860908
0.28004524
0.15028816
0.96256393
0.9172057
0.9150429
0.7694945
0.92036146
0.89439553
0.9249083
0.955129
0.8592158
0.95316535
0.9658422
0.7576938
0.9823711
0.34672335
0.7416595
0.9343764
0.7261383
0.9956161
0.8797739
0.4453351
0.68766004
0.7319809
0.9420236
0.93666285
0.7348205
0.7399388
0.84842366
0.8064333
0.9411164
0.9123602
0.99460924
0.8390592
0.79332215
0.83538884
0.20892753
0.8849792
0.82048
0.075506166
0.8653831
0.6584033
0.9633501
0.7441318
0.98218
0.99406993
0.67405546
0.93250066
0.91641736
0.7672108
0.90145564
0.9851344
0.63575
0.8897795
0.46049732
0.23916319
0.58844995
0.97993267
0.50312775
0.46621862
0.98239946
0.4831631
0.7333582
0.98971367
0.76901
0.5439938
0.98517114
0.9103264
0.6769257
0.8941198
0.86777014
0.97041017
0.41396266
0.69788146
0.890208
0.79196954
0.9599943
0.9946295
0.8768619
0.95978224
0.7879943
0.97844064
0.5683669
0.48651487
0.7816531
0.042958807
0.969205
0.7498827
0.9365243
0.9821395
0.873776
0.843702
0.97130054
0.9985709
0.8825068
0.9863123
0.683371
0.99664474
0.98792726
0.964415
0.9317958
0.27613154
0.825039
0.9998572
0.967702
0.79040116
0.7818366
0.9998252
0.97681195
0.9518987
0.45592937
0.21937256
0.9998437
0.5660425
0.9363455
0.9952195
0.8067101
0.9711122
0.23496933
0.9816381
0.9335365
0.99989104
0.9119631
0.2847354
0.8055293
0.94644
0.42016968
0.7826305
0.839229
0.35213703
0.99800354
0.9653024
0.99991
0.32444593
0.26838002
0.9440824
0.9472801
0.94893736
0.9797594
0.7769568
0.9851099
0.97305244
0.73690176
0.6410298
0.99906605
0.85997456
0.7034875
0.4124943
0.96429014
0.29811504
0.8239223
0.935574
0.9304881
0.9938065
0.9116953
0.7382654
0.3253942
0.98973536
0.3271898
0.91688937
0.83456206
0.91545427
0.9782176
0.9994605
0.6626187
0.8735196
0.02944888
0.91505575
0.8871055
0.9360983
0.8973305
0.44078094
0.849374
0.8614751
0.9794109
0.5827851
0.87395614
0.6816154
0.5922076
0.9644796
0.8417511
0.84733754
0.7664168
0.9806296
0.05612517
0.87076503
0.7555887
0.6356081
0.93427324
0.9981104
0.9370568
0.65005255
0.9980977
0.9887728
0.995261
0.7333274
0.77706575
0.4841839
